3 1644
0.12375 0.166236 -0.0456841
-0.217023 0.184755 -0.0588177
0.391547 -0.14554 -0.308303
0.372638 -0.0891396 -0.00312954
0.169111 -0.111266 0.011691
0.0527515 0.0873025 -0.326803
-0.35103 0.151519 -0.0234832
-0.309139 -0.174046 -0.129685
0.0527691 0.106272 -0.326805
0.372081 -0.122516 -0.308304
0.356763 -0.167768 -0.326713
0.142156 -0.0782869 -0.184258
0.338483 -0.167784 -0.326714
0.380274 -0.145564 0.265611
0.159585 0.184639 -0.0676318
0.362753 -0.122493 -0.211884
0.323563 -0.0891124 -0.0171
-0.0690348 -0.173466 0.123708
0.391656 -0.145567 0.259225
0.391592 -0.173657 0.039657
0.296851 -0.0890848 -0.0171007
0.391557 -0.167797 -0.172383
0.391597 -0.173608 0.0588213
0.334706 -0.0618787 -0.045734
-0.351042 0.027669 -0.0588447
0.24962 -0.173542 0.265528
-0.351034 0.0743212 -0.05883
0.11001 0.090902 -0.0168908
0.278011 -0.173587 0.265557
0.125294 -0.088783 -0.0169392
0.028718 0.167229 -0.326808
0.11003 0.0625462 -0.016891
0.00324957 0.177329 -0.407515
0.371578 -0.0891523 -0.0317442
-0.351073 -0.174051 -0.0951133
-0.180725 -0.155486 -0.168773
-0.262958 0.184766 -0.0588282
0.391655 -0.198474 0.2493
-0.312598 0.184776 -0.0234807
0.141074 -0.12207 -0.206796
0.391643 -0.173588 0.197644
0.391639 -0.173608 0.184265
0.321421 -0.111633 0.0115179
0.141963 0.110138 -0.184273
0.052753 0.128465 -0.326806
0.0527625 0.148227 -0.326807
0.372641 -0.102115 0.0114966
0.307576 -0.16774 -0.326716
0.349114 -0.111708 0.0115007
0.282191 -0.167777 -0.326718
0.215723 -0.0783779 -0.184259
0.0781977 0.165648 -0.326806
0.362754 -0.100653 -0.184253
0.180579 -0.0783835 -0.184262
-0.216237 0.145905 -0.129586
0.230117 -0.0889709 -0.0170604
0.391552 -0.167785 -0.232117
0.264446 -0.0890311 -0.0170663
0.181647 0.147805 -0.160836
0.391554 -0.167784 -0.204485
0.354687 -0.0346094 -0.0719171
-0.351071 -0.142624 -0.0588508
0.37457 -0.21325 0.249297
0.307994 -0.0618511 -0.0457347
0.269315 -0.0618517 -0.045729
0.361174 -0.056729 -0.184256
0.170804 -0.173523 0.265407
0.109987 0.141326 -0.0168886
0.20722 -0.173593 0.265466
0.109996 0.119454 -0.0168882
0.181656 -0.0237581 -0.0744178
0.39158 -0.173696 -0.0117474
0.00302168 -0.203513 -0.408402
0.391584 -0.173678 0.00813875
0.391588 -0.173686 0.0266954
-0.351073 -0.182237 -0.0242913
0.00301949 -0.196603 -0.343517
-0.351029 0.11448 -0.0588371
-0.173124 -0.205607 -0.417109
0.391554 -0.0527926 -0.0719137
0.39155 -0.0567277 -0.16368
0.391623 -0.173627 0.139191
0.391631 -0.173584 0.160721
0.109982 0.166245 -0.0311083
0.258024 -0.111484 0.0115721
0.142004 0.0301481 -0.184269
0.142007 0.0756834 -0.184271
0.0152848 -0.196597 -0.326774
4 6441
356 382 915 918
957 963 1041 1045
453 482 454 1007
579 643 1087 1094
313 840 839 874
303 335 320 899
319 336 323 900
379 916 982 1141
985 1032 1036 1085
578 918 1088 1091
503 512 509 901
274 823 848 849
1048 1120 1104 1132
100 349 101 1139
161 587 542 1039
189 786 540 788
502 876 872 1153
794 811 943 1148
188 189 540 788
188 443 189 788
1019 1029 1028 1056
188 417 443 788
322 331 335 899
840 939 874 940
543 1052 1041 1057
32 277 827 828
954 1032 985 1085
341 794 942 943
370 916 379 1141
888 891 902 1137
619 1013 1076 1080
618 1012 619 1013
327 341 794 942
225 921 876 927
211 981 596 1035
421 849 840 940
211 564 981 1035
210 211 562 981
573 1028 589 1030
571 573 589 1030
461 462 780 854
327 341 334 794
1104 1120 1127 1132
590 1010 591 1061
313 315 314 841
181 772 182 921
1048 1050 1120 1132
334 794 341 1148
818 1147 850 1149
833 857 937 938
1050 1127 1120 1132
612 968 971 986
891 893 902 1137
342 346 343 1147
840 846 939 940
450 1012 481 1014
208 209 559 971
851 852 854 855
612 968 970 971
606 615 612 970
207 557 208 986
203 453 204 1026
46 258 1138 1152
484 505 1005 1008
345 1148 949 1150
791 794 811 943
258 259 1138 1152
290 833 873 875
211 564 562 981
547 1013 648 1075
483 512 503 945
214 566 598 1043
1048 1050 1066 1120
83 529 578 918
215 1042 570 1043
801 949 1148 1150
575 600 629 1059
345 949 946 1150
564 981 1035 1039
790 792 983 984
825 864 829 869
300 836 833 875
548 617 648 1013
496 503 506 807
617 663 648 1013
801 946 949 1150
790 793 792 794
177 770 178 1140
396 398 400 1154
316 886 318 905
374 952 975 976
281 893 922 1136
840 849 846 940
282 841 838 875
845 1147 856 1150
643 657 655 1094
547 1015 1013 1075
101 365 369 1139
244 790 333 821
418 461 788 854
365 385 369 1139
499 511 504 871
474 495 500 1153
1050 1066 1120 1127
955 956 1035 1051
610 652 628 1035
795 915 914 931
104 755 221 1141
797 951 798 1149
597 610 628 1035
184 872 926 927
824 826 828 852
324 325 907 908
597 1035 628 1043
290 873 874 875
557 605 612 986
303 324 335 899
383 980 976 1084
561 639 971 981
613 664 650 1031
1009 1010 1024 1060
561 625 639 981
345 946 857 1150
660 696 1088 1105
801 857 946 1150
954 959 960 967
577 795 821 931
1023 1069 1068 1078
361 388 387 972
180 771 993 994
778 898 1112 1143
342 345 856 1150
685 1055 1002 1110
358 386 375 967
318 339 905 930
292 821 333 951
801 1148 1147 1150
354 384 983 984
207 558 584 986
549 550 618 1012
776 803 866 883
531 643 644 1087
682 961 1095 1115
845 856 857 1150
776 803 802 866
766 879 920 1064
377 793 914 1141
661 694 675 1095
342 1148 345 1150
75 888 884 926
802 925 906 934
968 970 971 973
664 675 682 1095
500 872 909 1153
675 694 717 1095
817 844 832 847
830 834 901 944
376 384 385 983
494 1100 866 1144
474 500 909 1153
776 802 803 804
885 927 890 928
32 277 828 829
31 249 32 829
652 689 662 1053
567 1035 1043 1065
679 705 704 1022
463 846 780 849
738 1123 753 1129
624 658 629 1021
683 726 705 1068
704 1022 705 1068
704 705 743 1068
503 509 834 901
497 835 511 876
797 816 951 1151
792 794 793 896
603 649 1042 1044
221 793 222 1140
229 350 349 993
345 857 856 1150
299 886 316 919
791 804 811 896
839 840 846 939
32 249 277 829
292 294 820 951
159 978 541 979
725 739 726 1068
113 114 539 800
222 793 896 994
791 811 794 896
574 591 590 1072
223 803 878 879
1001 1025 1009 1060
970 971 973 985
299 316 309 919
362 968 388 972
189 443 786 788
1009 1061 1027 1071
449 481 450 1012
839 846 840 849
463 846 849 940
274 293 310 823
31 800 829 868
1035 1044 1043 1065
165 405 883 1145
223 878 803 921
165 406 405 1145
565 567 623 1035
680 683 705 1022
276 312 790 984
222 879 878 896
536 586 537 974
977 1084 985 1085
373 393 384 790
576 602 634 1070
999 1022 1000 1108
999 1001 1020 1024
713 1126 744 1127
780 823 847 852
31 828 250 868
159 541 160 979
780 846 848 849
776 810 802 811
679 680 705 1022
776 802 804 811
398 909 400 1154
629 658 638 1021
650 969 970 1033
801 845 857 1150
817 856 845 1147
244 276 312 790
780 846 847 848
578 966 967 1091
346 856 817 1147
776 811 804 897
711 718 727 1130
719 1034 1116 1133
733 748 754 1104
711 1130 1089 1131
658 680 1000 1019
1027 1061 1060 1114
1040 1073 1049 1074
166 614 167 1027
478 1144 489 1146
208 557 595 971
151 760 759 1064
1041 1057 1042 1065
711 1089 965 1131
801 1147 845 1150
1045 1049 1073 1074
697 722 719 1116
334 794 1148 1151
775 815 816 931
782 855 828 868
219 600 1059 1072
218 219 574 1028
790 794 792 984
643 655 644 1094
711 746 965 1089
219 574 1028 1072
738 753 752 1129
478 992 1144 1146
219 576 574 1072
687 716 703 1079
992 1145 1144 1146
338 1148 797 1151
554 1026 593 1083
794 816 811 1151
794 811 816 931
794 811 1148 1151
953 1038 979 1039
297 328 818 819
787 865 796 869
797 1148 811 1151
700 1080 1079 1097
791 994 919 995
163 164 990 1052
607 1087 661 1095
977 1036 985 1038
391 973 974 976
655 661 1094 1095
761 762 765 877
1021 1028 1029 1072
765 876 803 877
797 811 816 1151
568 1043 640 1065
543 1057 1041 1065
338 797 951 1151
360 387 959 972
697 709 722 1116
287 305 325 908
333 816 794 1151
739 742 741 1119
649 690 676 1054
1126 1127 1128 1132
767 877 803 1064
287 908 913 941
287 305 908 941
778 898 958 1112
780 847 823 848
46 286 893 1138
307 792 794 984
251 293 289 826
745 752 748 1129
387 972 388 980
602 634 1070 1083
835 928 842 934
1079 1107 1109 1113
529 577 635 795
1126 1129 1132 1133
990 1018 1017 1052
164 990 1052 1142
538 539 611 820
324 907 899 908
738 1129 1126 1133
251 289 279 826
1040 1074 1090 1134
503 512 901 945
256 300 290 875
885 890 891 928
801 949 811 1148
887 908 911 913
797 1147 801 1148
493 781 779 808
75 288 270 884
319 320 900 1138
271 272 1136 1137
318 344 930 946
552 638 616 1020
290 874 873 907
1052 1058 1142 1143
721 1115 736 1123
616 658 651 1000
782 852 785 865
308 327 792 942
263 792 307 984
421 466 463 940
183 921 885 1136
30 31 800 829
250 855 295 868
804 878 879 896
602 621 634 1083
295 855 788 868
264 308 307 792
589 1057 1029 1058
540 787 800 868
274 823 831 848
797 798 799 1149
333 821 816 951
250 828 279 855
343 797 1147 1149
801 904 802 906
161 1017 953 1051
253 843 311 853
304 324 899 908
435 475 474 987
785 852 850 865
624 1019 1021 1028
797 799 801 1147
337 837 340 856
266 299 919 922
484 1008 1025 1027
343 1147 818 1149
547 548 648 1013
166 992 407 1145
609 635 611 815
49 514 50 941
930 943 949 1148
905 929 906 948
839 875 874 939
251 280 826 870
341 943 930 1148
831 861 860 862
404 411 412 1064
832 838 837 859
183 885 884 1136
838 839 841 843
999 1098 1002 1110
353 355 790 821
725 739 1118 1119
250 279 295 855
252 311 310 853
370 381 916 1141
777 916 920 1016
250 828 855 868
782 864 852 865
178 770 771 1140
895 906 905 929
778 962 963 1069
455 486 477 1100
178 994 792 1140
269 270 288 884
792 793 983 1140
476 497 876 881
885 923 921 935
180 181 924 993
791 794 792 896
889 910 901 936
554 1007 1026 1083
248 273 800 868
852 864 858 865
775 815 797 816
811 949 943 1148
31 248 800 868
827 862 863 870
822 826 823 831
341 794 943 1148
818 850 824 858
291 311 298 843
818 850 858 1149
725 1119 1118 1127
781 785 786 814
798 951 819 1149
834 928 835 934
444 786 785 814
307 794 312 984
822 824 826 862
824 827 862 863
343 818 819 1149
1045 1073 1048 1074
817 824 822 862
578 967 918 1091
781 809 808 814
560 615 620 969
817 824 862 863
858 865 864 869
783 858 819 869
999 1000 1004 1108
485 808 809 814
585 809 812 814
166 1027 992 1061
576 1070 634 1071
334 345 342 1148
341 930 345 1148
725 1068 1066 1118
334 341 345 1148
781 810 809 812
783 798 819 1149
781 812 809 814
536 558 973 986
322 330 347 937
343 819 951 1149
797 801 811 1148
323 900 336 937
806 892 933 934
1023 1069 1055 1111
782 864 787 868
1129 1132 1133 1134
320 899 331 900
779 801 781 845
799 850 1147 1149
762 763 765 876
1025 1027 1060 1114
178 771 994 1140
762 876 765 877
866 877 1144 1145
359 360 386 959
714 716 1106 1109
554 601 1006 1083
649 1053 690 1054
1009 1071 1082 1086
263 264 307 792
622 678 673 966
104 377 370 1141
961 1034 1040 1116
403 409 410 877
666 1031 961 1033
792 994 793 1140
711 718 1130 1131
953 1051 1017 1062
413 414 877 1145
222 793 994 1140
582 606 605 968
878 924 925 935
543 588 1041 1052
783 865 858 869
647 1080 1004 1108
407 414 1145 1146
992 1027 1100 1114
556 614 634 1082
759 766 764 920
294 306 829 869
826 828 852 855
818 858 819 1149
783 850 858 865
330 345 347 857
384 790 393 793
801 857 845 947
345 930 949 1148
732 1078 1068 1121
342 856 346 1147
728 1077 754 1122
1010 1021 1024 1029
1012 1014 1076 1081
782 828 852 864
159 952 974 978
484 1025 486 1100
608 677 642 1096
766 767 879 1064
1040 1090 1074 1105
680 1000 1019 1022
973 976 980 985
607 641 661 1087
952 975 977 1092
667 679 692 1106
250 295 273 868
551 594 691 1076
2 248 273 800
1104 1129 1130 1132
778 958 963 1112
828 829 864 868
360 361 387 972
880 898 897 950
684 700 712 1097
166 167 407 992
477 992 1100 1144
1009 1060 1027 1061
403 414 409 877
701 728 710 1122
1009 1071 1027 1082
342 856 1147 1150
164 1052 543 1057
781 801 799 845
658 1019 1000 1021
701 1067 1121 1122
489 1144 877 1146
163 164 404 990
439 489 877 1146
656 683 1019 1056
407 1145 992 1146
965 1131 1089 1134
782 787 786 788
782 787 788 868
670 1093 964 1103
418 461 443 788
781 845 799 850
720 965 746 1123
783 819 858 1149
866 867 898 1143
212 213 565 1035
963 989 1023 1057
817 850 818 1147
240 851 854 855
954 960 972 1031
382 383 392 975
703 1097 1079 1113
817 845 850 1147
609 815 898 931
361 362 388 972
539 787 820 829
703 716 714 1109
725 1118 1066 1127
958 1003 1055 1111
660 1047 1046 1117
423 464 483 908
999 1024 1022 1110
783 858 850 1149
797 799 798 815
539 544 611 796
342 1147 1148 1150
802 810 805 904
319 323 894 900
781 799 801 810
799 845 801 1147
493 496 779 780
496 813 940 945
496 506 779 807
781 847 845 850
624 656 1019 1056
654 1055 685 1078
779 801 845 947
496 813 846 940
241 839 840 849
463 466 496 940
824 826 827 828
824 825 827 863
589 632 1030 1057
499 500 511 872
631 1028 1030 1056
337 340 346 856
817 844 845 856
383 387 388 980
973 974 976 978
880 990 883 1143
1001 1099 1002 1102
545 1003 585 1099
799 850 845 1147
345 930 946 949
377 384 393 793
996 1099 1001 1102
888 1137 902 1138
908 912 913 941
608 1096 1075 1097
488 497 502 876
225 872 876 1153
817 845 844 847
346 817 818 1147
873 874 875 939
343 346 818 1147
503 506 807 834
836 844 837 856
775 811 897 931
467 488 502 1153
50 262 305 941
775 897 898 931
341 942 930 943
844 845 846 847
464 512 483 912
775 811 776 897
337 346 342 856
496 813 779 846
333 794 334 1151
507 808 805 866
330 342 345 856
303 304 324 899
886 922 893 923
775 898 815 931
834 835 881 934
775 810 776 811
161 1017 162 1063
775 776 810 812
530 967 966 1124
850 852 858 865
626 969 1034 1035
953 1039 1051 1062
793 896 794 914
789 899 873 907
1002 1055 1003 1111
884 890 888 891
242 243 301 821
824 850 852 858
824 852 828 864
830 834 903 933
183 926 885 927
694 1093 717 1095
592 1075 1096 1102
278 301 294 820
532 641 607 1087
216 569 599 1042
916 975 952 1092
719 1128 1034 1133
374 378 392 952
1009 1010 1061 1071
211 563 212 1035
355 795 790 821
444 461 493 785
1006 1011 1007 1086
817 822 824 847
406 414 413 1145
879 883 880 1064
380 382 918 975
725 744 1119 1127
783 796 812 865
114 115 540 800
781 786 812 814
996 1014 1015 1081
445 867 494 1100
637 642 685 1101
781 785 850 865
1000 1020 1021 1024
781 812 786 865
783 799 812 815
781 783 799 812
506 508 805 834
973 978 976 985
559 639 586 971
803 842 921 935
835 871 927 928
448 491 481 1015
75 910 513 913
830 901 887 944
529 635 636 1088
558 559 586 971
123 396 400 1154
208 971 558 986
955 985 1032 1036
1077 1120 1104 1122
824 827 826 862
338 797 343 951
572 624 600 1028
900 903 937 946
218 572 600 1028
16 17 426 1135
317 322 335 899
424 464 908 941
600 1021 629 1059
991 1002 1003 1111
62 269 268 1136
209 595 560 971
824 828 825 864
803 842 876 921
277 827 825 863
580 644 641 1087
464 910 512 912
279 826 289 855
817 822 832 860
198 551 550 1012
619 1013 1012 1076
905 906 946 949
507 805 508 881
835 876 842 927
531 644 580 1087
327 794 792 942
180 181 415 922
328 338 343 951
507 508 510 881
894 903 900 946
551 619 1012 1076
365 385 1139 1140
507 805 881 882
323 894 900 946
884 1136 891 1137
620 650 666 969
582 968 605 986
968 970 973 980
507 881 510 882
306 819 825 869
333 338 951 1151
208 595 209 971
326 341 327 942
559 561 639 971
462 496 493 780
462 463 496 780
179 919 792 994
806 902 894 903
606 968 613 970
420 421 463 849
612 970 615 971
822 823 847 848
895 924 923 935
392 952 916 975
878 924 993 995
461 780 493 785
892 893 894 902
462 849 780 851
629 638 653 1059
367 391 973 974
790 816 821 931
355 381 393 795
798 869 819 951
466 496 940 945
779 781 801 810
576 1070 1071 1072
1046 1049 1074 1105
162 163 990 1052
878 929 924 995
878 925 924 929
243 244 333 821
461 462 493 780
599 627 631 1030
599 627 1030 1042
423 483 907 908
891 893 892 902
791 804 929 948
575 653 601 1059
1006 1083 1071 1086
553 653 638 1006
660 1046 696 1105
649 1042 1053 1054
450 481 487 1014
594 997 1004 1076
603 662 649 1044
374 952 392 975
603 649 627 1042
573 574 590 1028
649 1044 662 1053
660 699 696 1047
1010 1021 1029 1072
878 921 924 935
654 699 1055 1067
365 983 385 1140
585 812 809 898
619 671 1013 1080
699 1067 701 1122
323 336 347 937
1048 1067 1066 1069
696 699 718 1047
451 482 1007 1011
589 1030 1029 1057
482 1008 1007 1011
669 671 691 1080
223 878 921 993
663 1013 671 1080
365 376 385 983
884 885 890 891
830 889 901 932
49 50 305 941
871 889 890 932
888 889 890 926
669 1079 700 1080
895 924 925 929
663 700 684 1097
383 976 975 1084
320 887 900 1138
320 887 899 900
978 981 979 985
674 711 746 965
342 1147 343 1148
533 581 613 972
286 319 323 894
720 740 736 1123
871 890 889 926
496 779 780 846
893 894 902 1138
258 320 319 1138
578 678 622 966
659 687 703 1097
624 1019 1028 1056
1002 1110 1055 1111
578 678 966 1091
710 754 727 1104
710 1104 727 1130
711 727 737 1130
158 537 586 974
572 631 1028 1030
673 693 674 965
728 731 733 1077
715 1106 1078 1109
956 1049 1040 1073
720 736 1103 1123
1067 1118 1121 1122
1045 1048 1046 1074
693 696 718 1131
688 715 702 1109
1047 1074 1048 1131
552 594 997 1004
677 688 685 1109
737 1129 1089 1130
480 997 1005 1011
1048 1120 1067 1122
1088 1105 1091 1125
637 642 1101 1102
689 724 713 1128
150 759 758 1016
776 897 880 898
1088 1090 1091 1105
664 961 960 1095
382 915 918 1092
463 496 780 846
594 616 647 1004
748 1104 1129 1130
1006 1020 1011 1086
917 1088 1092 1125
737 748 1129 1130
775 797 801 811
1009 1020 1010 1086
585 609 812 898
781 785 847 850
547 608 592 1075
685 1002 1101 1110
487 1014 997 1076
737 751 1089 1129
809 866 867 898
632 640 1042 1065
728 731 1077 1121
783 798 796 869
604 657 643 1094
585 898 867 958
1048 1131 1074 1132
542 1039 1035 1051
669 698 712 1079
382 392 916 975
655 694 661 1095
692 708 698 1106
657 1093 1094 1124
607 972 960 1031
1079 1106 1107 1108
1053 1054 1066 1128
1067 1120 1118 1122
484 492 505 1008
1066 1118 1067 1120
1123 1129 1133 1134
482 505 1008 1011
954 961 1031 1033
637 1002 685 1055
161 953 1017 1063
585 609 898 958
921 922 923 1136
444 485 445 814
664 682 666 961
1104 1120 1119 1127
791 905 942 943
1005 1009 1008 1011
438 478 456 1146
697 1034 961 1116
1048 1104 1130 1132
954 980 985 1031
681 686 734 1093
343 1147 797 1148
460 487 997 1076
642 677 685 1101
338 342 343 1148
698 716 712 1079
664 682 961 1095
778 963 962 1052
791 919 905 929
643 644 1087 1094
729 736 740 1123
791 905 919 942
1089 1131 1130 1132
726 739 743 1068
789 901 887 911
713 747 744 1126
725 744 742 1119
960 966 967 1124
791 905 943 948
636 696 678 1088
709 1115 721 1116
729 753 738 1123
760 767 766 1064
880 1063 920 1064
445 485 809 814
681 734 707 1093
180 772 181 993
775 810 799 812
723 1103 736 1115
887 900 902 944
338 343 797 1148
915 917 1088 1092
1093 1095 1103 1115
695 723 721 1115
682 695 709 1115
759 766 920 1064
963 1111 989 1112
702 715 1078 1109
541 625 587 981
999 1107 1022 1108
334 342 338 1148
310 823 826 831
802 805 810 866
1055 1069 1067 1117
75 887 888 889
962 1046 1045 1069
1048 1104 1120 1122
46 258 286 1138
830 903 834 944
917 950 1088 1105
614 1071 634 1082
316 919 905 942
1045 1048 1066 1069
963 1057 1052 1058
405 413 883 1145
686 720 734 1103
444 493 485 814
445 485 494 809
683 1022 1019 1068
776 898 880 1143
695 721 709 1115
779 845 781 847
778 990 880 1143
776 880 883 1143
504 871 509 936
2 3 248 800
775 776 812 898
642 1096 677 1101
277 306 297 825
33 251 827 870
677 1101 1096 1113
32 279 250 828
791 929 905 948
634 1082 1071 1083
62 416 182 1136
1073 1133 1132 1134
731 735 750 1121
506 805 507 808
1045 1046 1049 1074
803 921 878 935
506 805 779 807
334 1148 338 1151
886 905 919 929
75 887 889 911
789 887 899 908
506 509 508 834
274 321 293 823
539 540 787 800
381 393 795 914
30 31 248 800
782 786 787 865
955 956 1037 1040
831 832 839 848
789 887 908 911
779 808 781 810
300 337 833 836
529 795 635 915
165 1058 590 1061
777 1018 917 1105
776 804 879 897
165 590 166 1061
801 946 857 947
660 696 1046 1047
540 786 787 788
453 1007 454 1026
894 905 895 906
286 894 893 1138
1007 1082 1026 1083
779 805 808 810
542 623 588 1051
919 924 929 995
328 343 818 819
322 347 336 937
648 1013 663 1097
1010 1071 1021 1072
303 887 304 899
701 706 728 1121
509 835 834 932
225 763 226 1153
776 810 809 866
345 347 857 946
706 735 731 1121
884 885 891 1136
886 893 895 923
75 887 911 913
802 804 811 906
183 884 885 926
750 1068 1118 1121
544 585 812 814
544 585 609 812
775 812 815 898
891 923 893 1136
719 1116 722 1133
775 812 799 815
289 823 321 851
892 934 895 935
289 293 321 823
801 906 811 949
637 685 1002 1101
658 1000 1020 1021
803 878 804 925
189 443 444 786
75 911 910 913
830 890 932 933
504 910 871 936
654 702 701 1078
1046 1048 1047 1074
234 772 771 993
790 792 793 983
223 803 224 921
880 897 917 950
289 293 823 826
823 826 852 855
990 1017 1018 1063
245 302 276 984
313 839 841 874
274 831 839 848
479 486 484 1025
803 877 883 1064
784 847 846 848
832 837 836 844
956 1037 1040 1049
880 917 897 920
596 981 969 1035
784 844 846 847
664 961 666 1031
162 1017 990 1063
784 844 836 939
312 334 333 794
581 959 607 972
866 883 988 1143
370 382 392 916
784 846 844 939
793 920 914 1141
588 1051 1041 1052
596 969 626 1035
777 977 1038 1125
234 349 350 993
739 750 743 1068
291 831 311 843
311 843 831 853
354 373 384 984
473 474 500 909
552 1004 997 1011
451 997 480 1011
575 629 653 1059
166 614 1027 1061
989 1061 1058 1114
651 1000 680 1022
1045 1046 1048 1069
996 1098 1075 1102
692 730 708 1106
1012 1076 1013 1081
225 226 872 1153
451 505 482 1011
999 1001 1002 1098
474 475 495 1153
485 493 808 814
715 1078 732 1121
386 959 387 967
706 715 735 1121
781 808 809 810
628 1043 1035 1044
956 1041 1044 1051
782 786 785 788
705 726 743 1068
842 927 885 928
1001 1009 1020 1024
497 511 502 876
998 1076 1014 1081
450 487 460 1076
778 1046 962 1069
1012 1013 1015 1081
804 929 878 995
989 1010 1024 1029
775 797 811 816
225 876 763 1153
358 359 959 1087
778 1112 963 1143
649 662 690 1053
579 604 1094 1124
710 1048 1104 1130
495 502 500 1153
739 741 750 1118
962 963 1041 1052
1023 1055 1069 1078
609 931 898 950
529 918 915 1088
739 741 1118 1119
991 1025 1060 1114
367 368 391 974
957 1045 1041 1053
606 612 968 970
662 689 690 1053
955 1035 981 1039
957 1045 1053 1066
953 1017 1018 1062
817 824 818 850
652 1044 1034 1053
629 1021 638 1059
277 825 827 828
543 588 630 1065
1041 1044 1042 1053
600 624 629 1021
955 969 981 1035
624 1028 631 1056
165 166 988 1061
553 554 1006 1007
568 570 640 1043
817 818 824 863
489 882 877 1144
543 632 1057 1065
215 569 1042 1043
476 877 489 882
866 877 882 1144
678 1088 1090 1091
668 719 672 1034
370 381 382 916
877 1144 1145 1146
362 363 389 968
1018 1062 1046 1105
439 489 476 877
1093 1095 1094 1124
476 881 877 882
667 692 698 1106
551 691 619 1076
548 1012 1013 1015
585 958 867 1003
1002 1098 1101 1110
457 476 488 877
866 1100 988 1144
459 1099 996 1102
545 637 1002 1102
476 876 877 881
212 597 213 1035
542 1035 623 1051
721 1116 1115 1123
665 1054 676 1056
699 1055 1067 1117
512 901 910 936
1047 1067 1048 1069
690 1127 1054 1128
660 1046 950 1117
635 915 795 931
707 1093 734 1103
965 1103 1116 1123
1050 1073 1128 1132
655 657 681 1093
719 724 1128 1133
830 888 887 889
684 712 687 1097
778 1046 1069 1117
958 1055 1069 1111
956 1034 1035 1044
504 512 910 936
1079 1107 1106 1109
645 646 654 1055
842 921 885 927
1048 1130 1131 1132
609 660 635 950
1045 1048 1050 1066
963 1041 1052 1057
751 752 753 1129
910 911 912 913
962 1018 1017 1062
161 953 1039 1051
884 890 885 926
670 686 1093 1103
162 1017 1051 1052
222 766 223 879
955 1034 969 1035
542 564 1035 1039
883 990 1142 1143
442 1008 1027 1082
164 883 404 990
1009 1011 1020 1086
501 866 882 1144
979 985 981 1039
765 803 767 877
419 462 461 854
780 852 785 854
216 217 571 1030
216 599 217 1030
442 492 484 1008
721 723 736 1115
803 866 877 882
632 1042 1057 1065
444 461 785 786
572 599 631 1030
880 1018 920 1063
333 790 794 816
296 328 343 818
373 790 384 984
385 983 793 1140
767 803 879 1064
880 883 990 1064
672 719 689 1034
207 208 558 986
776 879 803 883
217 573 571 1030
217 599 572 1030
123 434 433 1154
494 808 507 866
895 934 925 935
806 933 904 934
739 750 1068 1118
867 1100 991 1114
896 897 914 920
635 917 931 950
714 1106 715 1109
609 815 812 898
477 501 478 1144
637 654 646 1055
293 310 823 826
279 828 826 855
466 503 496 945
451 480 505 1011
480 997 487 1014
651 680 679 1022
577 635 795 931
547 648 608 1075
194 447 448 1015
679 1022 704 1106
479 1001 996 1099
450 1012 1014 1076
591 1071 1010 1072
803 925 934 935
991 1001 1025 1099
732 743 750 1068
866 867 988 1100
590 1029 1010 1058
842 934 928 935
777 920 1018 1063
271 1136 884 1137
182 772 774 921
450 1014 487 1076
645 1055 699 1117
1012 1015 1014 1081
807 901 834 944
433 434 909 1154
802 906 904 934
1075 1080 1097 1098
329 837 836 838
791 896 792 994
871 890 927 928
880 950 917 1018
842 928 885 935
822 831 860 862
835 927 842 928
426 427 428 1135
891 902 892 933
830 902 891 933
213 566 214 1043
802 803 805 866
921 923 924 935
806 902 903 933
830 903 902 933
291 313 839 843
50 514 521 941
462 463 780 849
422 840 874 940
789 807 901 945
668 697 719 1034
792 896 793 994
635 917 915 931
529 915 635 1088
178 792 983 1140
791 942 794 943
997 998 1004 1076
467 502 495 1153
704 1022 1068 1106
1046 1047 1048 1069
745 1126 747 1129
467 495 475 1153
628 652 662 1044
488 876 502 1153
616 651 647 1108
534 605 557 986
660 1088 950 1105
745 747 752 1129
286 319 894 1138
3 30 248 800
804 906 925 929
388 972 968 980
620 668 626 969
954 959 967 1084
955 956 1034 1035
777 979 952 1016
777 917 1092 1125
635 950 660 1088
961 1033 1032 1040
1037 1062 1038 1105
955 1038 1037 1039
791 792 794 942
590 591 1010 1072
867 958 898 1112
777 977 979 1038
635 915 917 1088
222 896 878 993
804 906 929 948
476 876 488 877
166 591 614 1061
682 961 1115 1116
682 697 961 1116
164 632 589 1057
552 553 1006 1007
455 477 992 1100
454 1007 1008 1082
682 709 697 1116
682 1115 709 1116
1050 1053 1066 1128
181 416 415 922
182 921 183 1136
1045 1050 1053 1066
661 1087 1094 1095
607 960 664 1031
1034 1128 1073 1133
182 922 921 1136
210 596 211 981
691 1076 1004 1080
626 969 668 1034
957 1053 1054 1066
668 969 1033 1034
180 771 772 993
479 480 996 1005
1034 1073 1040 1133
552 1004 1011 1020
707 734 723 1103
610 626 672 1035
542 587 564 1039
569 603 1042 1043
957 1053 1042 1054
963 1058 1052 1143
778 1052 990 1143
776 879 880 897
895 925 924 935
808 809 810 866
164 883 990 1142
954 972 980 1031
406 407 414 1145
158 952 159 982
380 383 975 1084
333 790 816 821
164 543 632 1057
778 963 1052 1143
179 771 180 994
